

---------------------------------------RPS  mobilenet  FREE BUSQUEDA LOCAL  6%----------------------------------------------
Evaluación 40 -> 2025-04-11 14:27:23.963798 UTC
Evaluación 41 -> 2025-04-11 14:29:54.621253 UTC
Evaluación 42 -> 2025-04-11 14:32:26.398909 UTC
Evaluación 43 -> 2025-04-11 14:34:31.007070 UTC
Evaluación 44 -> 2025-04-11 14:36:44.118120 UTC
Evaluación 45 -> 2025-04-11 14:38:55.914662 UTC
Evaluación 46 -> 2025-04-11 14:41:06.472447 UTC
Evaluación 47 -> 2025-04-11 14:43:18.248260 UTC
Evaluación 48 -> 2025-04-11 14:45:28.839282 UTC
Evaluación 49 -> 2025-04-11 14:47:38.095009 UTC
Evaluación 50 -> 2025-04-11 14:50:03.523601 UTC
Evaluación 51 -> 2025-04-11 14:52:20.704958 UTC
Evaluación 52 -> 2025-04-11 14:54:28.776696 UTC
Evaluación 53 -> 2025-04-11 14:56:36.878342 UTC
Evaluación 54 -> 2025-04-11 14:58:46.831258 UTC
Evaluación 55 -> 2025-04-11 15:00:56.766979 UTC
Evaluación 56 -> 2025-04-11 15:03:22.073067 UTC
Evaluación 57 -> 2025-04-11 15:05:37.328930 UTC
Evaluación 58 -> 2025-04-11 15:07:55.232438 UTC
Evaluación 59 -> 2025-04-11 15:10:06.232018 UTC
Evaluación 60 -> 2025-04-11 15:12:14.877186 UTC
Evaluación 61 -> 2025-04-11 15:14:46.573022 UTC
Evaluación 62 -> 2025-04-11 15:17:08.909965 UTC
Evaluación 63 -> 2025-04-11 15:19:16.794623 UTC
Evaluación 64 -> 2025-04-11 15:21:28.407380 UTC
Evaluación 65 -> 2025-04-11 15:23:47.925838 UTC
Evaluación 66 -> 2025-04-11 15:25:58.194644 UTC
Evaluación 67 -> 2025-04-11 15:28:29.053719 UTC
Evaluación 68 -> 2025-04-11 15:31:15.888784 UTC
Evaluación 69 -> 2025-04-11 15:33:33.995828 UTC
Evaluación 70 -> 2025-04-11 15:36:35.217148 UTC
Evaluación 71 -> 2025-04-11 15:40:03.280273 UTC
Evaluación 72 -> 2025-04-11 15:44:00.551962 UTC
Evaluación 73 -> 2025-04-11 15:47:30.808487 UTC
Evaluación 74 -> 2025-04-11 15:51:10.256060 UTC
Evaluación 75 -> 2025-04-11 15:54:39.426508 UTC
Evaluación 76 -> 2025-04-11 15:58:02.384912 UTC
Evaluación 77 -> 2025-04-11 16:01:32.769339 UTC
Evaluación 78 -> 2025-04-11 16:04:49.010347 UTC
Evaluación 79 -> 2025-04-11 16:08:15.343975 UTC
Evaluación 80 -> 2025-04-11 16:12:30.388502 UTC
Evaluación 81 -> 2025-04-11 16:16:15.375109 UTC
Evaluación 82 -> 2025-04-11 16:19:39.202913 UTC
Evaluación 83 -> 2025-04-11 16:23:03.707381 UTC
Evaluación 84 -> 2025-04-11 16:26:23.514121 UTC
Evaluación 85 -> 2025-04-11 16:29:48.448089 UTC
Evaluación 86 -> 2025-04-11 16:33:23.359731 UTC
Evaluación 87 -> 2025-04-11 16:36:48.380490 UTC
Evaluación 88 -> 2025-04-11 16:40:09.135273 UTC
Evaluación 89 -> 2025-04-11 16:44:03.370589 UTC
Evaluación 90 -> 2025-04-11 16:47:56.082477 UTC
Evaluación 91 -> 2025-04-11 16:51:23.035756 UTC
Evaluación 92 -> 2025-04-11 16:54:52.045394 UTC
Evaluación 93 -> 2025-04-11 16:58:31.256576 UTC
Evaluación 94 -> 2025-04-11 17:01:59.491640 UTC
Evaluación 95 -> 2025-04-11 17:05:29.475686 UTC
Evaluación 96 -> 2025-04-11 17:09:07.783361 UTC
Evaluación 97 -> 2025-04-11 17:12:49.504911 UTC
Evaluación 98 -> 2025-04-11 17:16:13.488356 UTC
Evaluación 99 -> 2025-04-11 17:19:15.249677 UTC
Evaluación 100 -> 2025-04-11 17:22:01.074079 UTC
